id,sha256,bucket,model,iso,compression,width,height,size_bytes
ref-00165.nef,99d584a6c83aaf20aa92899007b7ce0cc07e83fab5b493f64a4f6a05af2f4d84,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23798784
ref-00166.nef,706317119d5c54d0ef12d87866dc28d7ed0699b6f618deb26bbfc22641b6c604,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23348736
ref-00167.nef,3f1fdf3219a86fd9daba9e19bafe14ba1344ad67d064852a9ceaf9ad3dd9bcec,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23770624
ref-00168.nef,4ad19981f1eae80f23200f93c99d6f3363a1927d06070223c42d33929cce7ab9,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23933440
ref-00169.nef,b68aae2d44f0063e87fcf9721686c725cb4509ca3084b9211a362517946046fd,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23926272
ref-00170.nef,ba98efe0389e929e53391f97f3a2c5997a4f3d6f9aa241e0e798d65ac3eca006,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23494656
ref-00171.nef,0024ab978b379ec828de034fcdcb429c56abdf8cc81fcf70f9634aac889ea0af,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23612928
ref-00172.nef,e3c2df4c431dea34b64c5edd1b0b77a1ecb04d137b9d4c4dfb67136a4abf8fe6,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23462912
ref-00173.nef,6f7be811f0977a07f9ebb51cbb4fc565b2d92f624577f52ec4f6f7fcd7aca252,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23869440
ref-00174.nef,b7817d9cefce8fce48427538e5cc66b27b52c106b974640b4128ab4b2920e018,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23649792
ref-00175.nef,ef8ddff6bff06354293dcf7716feee5b03672a52bb2575beea53003cdfc3f00a,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23597568
ref-00176.nef,e802ec128e039db2e43b850d28837d79d58fa1a678b9604f7f21850892a9d5d3,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23989248
ref-00177.nef,957a00d5d91b355518cfbcbd7f04be7c101c89d1de654a5b4cf42cba071b84ee,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23872000
ref-00178.nef,477e09c930990e797ed33600405b0b8ab90b18c33991a96e2d47826ce316a26d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23540736
ref-00179.nef,4218a73b1cf65d6573ac619e6ab322871abd6bf42fc5deeda130dba73db911cd,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23247360
ref-00180.nef,32f9fd957206fe9e2f634ff78f1cc695ec3aee61dad08acf17fa5b6e1c125936,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23747584
ref-00181.nef,1ff3947359c547db27d4480c6405f6e7a18fd1dce70046ec5539977b342f8b8d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23781376
ref-00182.nef,eac2d4f9168d82f0d7fa60507f44f59983dd0ca8db8d52c04c5f5c708ad1e025,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23872512
ref-00183.nef,62078401f32aef5ca180eb080e3fb4c2dcb731da71fa9325b0442aad0b31cd5d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23831040
ref-00184.nef,357f53bf3a457fd75785d255ca26f7ef45f6c93e521c4aaa80f7722ea6d4e6b0,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23919616
ref-00185.nef,df6b062029463b6520a9bdb31e224edbe021c17f4e8c113254e508458ab576b9,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23863808
ref-00186.nef,be81ccda8837b2717b098ab33ed597968aa9c4bafca4d0c3cf8ac509f0948979,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23726592
ref-00187.nef,0f8022bfdab56dddec9a58bcc3faf8a33286e1234abdcfcb5f657fb809901db3,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23886848
ref-00188.nef,ba0257c8f633634bb30fb04d629982f42c313894a8d9f4da7b4a7441ada9fe2a,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23347712
ref-00189.nef,656e4fa2901093aaea9e7f0ca5c8101de9c63402ed4a9240bb04c5acfc56cec7,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23540224
ref-00190.nef,f9a0586dba1c2edd80f3f633a435da89f606315bea780e00d91d624de61daba4,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23606272
ref-00191.nef,52808e6bdaec0f63645ce2346a0703cbbb614189e952f6a0a60bb484d93b0fa1,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23686144
ref-00192.nef,627e8bdd4139cbc81b898f2baa027524a41a908b8a1224b81cf870e1a91dbdfa,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23511552
ref-00193.nef,2fe858d4d7ca45f1f9057ba6c1962315a994a7e641709fe4de1b0d94d6e55501,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23529472
ref-00194.nef,a2a9aa685525aec3f65a7f04cc6134723621235cb8da3f9a1086b38f47f5b190,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23514112
ref-00195.nef,6a05c9fd4709c1d927d3ffe70250736a91d06964edf529a4b78945cac652bb28,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23420416
ref-00196.nef,f25a9e9538a651266dc8f5a20677924cbcb232d3027c3d14b47f05ef19bce685,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23416832
ref-00197.nef,ac62bfb50b02091d3b1385578ffa632f915de7214cc4da654faf8c7576a6e11f,z8,NIKON Z 8,250,High Efficiency,8280,5520,20831232
ref-00198.nef,2e9e794c499539a3f8ce7e5f416537833bfb089a762114061db5447e6ae8c8dd,z8,NIKON Z 8,220,High Efficiency,8280,5520,20807680
ref-00199.nef,06b9670b2e8a5dab0ac9a8a14f206dca2e810561fb837e9734c9d5bfcf93d9a6,z8,NIKON Z 8,64,High Efficiency,8280,5520,19586560
ref-00200.nef,d5478e3ccc7bee081df635d32808927e3939d89c518de9c58704fc9f9f14c1cd,z8,NIKON Z 8,64,High Efficiency,8280,5520,19575808
ref-00201.nef,bcdc6cdc1f245fcfde361177b7e9a7a0458bd4a25582020c1e418f294c390794,z8,NIKON Z 8,64,High Efficiency,8280,5520,19712512
ref-00202.nef,c1f4262618db854131f378a096f55d9c9532c52c490bedd39c144b19e430ef20,z8,NIKON Z 8,64,High Efficiency,8280,5520,19583488
ref-00203.nef,66d774693509867ed304fcf0ff8b4403aecb16ec99d8b29cacc14e31868d110b,z8,NIKON Z 8,200,High Efficiency,8280,5520,20366336
ref-00204.nef,e6597288a17335f4d1da95a052adb82b56408904631707c43faf2d50ae319744,z8,NIKON Z 8,720,High Efficiency,8280,5520,20843008
ref-00205.nef,2dcdbff0b51d09830bef9d462f16439ddda58391e5af197cd6ee86fbf0518d32,z8,NIKON Z 8,180,High Efficiency,8280,5520,19927040
ref-00206.nef,65196b4e9c14e01f180cc40a1f3c68142aa1bb998ade1e85dd5dde84b1a07a7d,z8,NIKON Z 8,280,High Efficiency,8280,5520,20763136
ref-00207.nef,fb26a9c9b0b12daa684505e2e6e4771b3cb82349b2adac2defcad03e826a8438,z8,NIKON Z 8,64,High Efficiency,8280,5520,19260416
ref-00208.nef,f6ca04a4fa67c9c898cd2746eac975a9e64927695dbc2b23763f176b691e7c35,z8,NIKON Z 8,64,High Efficiency,8280,5520,19457024
ref-00209.nef,cba614fa4252abb9a595023c5c7f24f32cbb9bcf19444ec9bedf653f35300d00,z8,NIKON Z 8,64,High Efficiency,8280,5520,19748864
ref-00210.nef,63d54d45a674e092b5ec50bb21db5dae0ebfc1efe38ba0a365fb29b6753a483a,z8,NIKON Z 8,64,High Efficiency,8280,5520,19200512
ref-00211.nef,bb61c8c8c0e5e14c0ed0df8c3f1eb928f7e8052e0c4493744a2070e77fda7ed4,z8,NIKON Z 8,64,High Efficiency,8280,5520,19529216
ref-00212.nef,59d3f2efb7470f01671e1fc152858f97ec7b376cce74c59d74a39d8f29998221,z8,NIKON Z 8,64,High Efficiency,8280,5520,19382272
ref-00213.nef,726afbf5cabb7d17336bbe221360c64ccafa9c66b83eb3fd02e84c4e410584df,z8,NIKON Z 8,64,High Efficiency,8280,5520,19810304
ref-00214.nef,ab47f56efa05f343796e31848e132196c7659319fb3f1624836d008a6d4481fe,z8,NIKON Z 8,64,High Efficiency,8280,5520,19759104
ref-00215.nef,6152dd9ae95339bfad4de129867a96eea97b46b6f8488a5400ccfbac981f8858,z8,NIKON Z 8,64,High Efficiency,8280,5520,19799552
ref-00216.nef,a30bad4c7edb483a858b03775030250beaa8cf8941da06bc26715c2ec325006d,z8,NIKON Z 8,64,High Efficiency,8280,5520,19965440
ref-00217.nef,10a27ae3e3181ecefbf9ecff2c9078de692cedcd446f1cc34ad331da8fcdbdd5,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23100928
ref-00218.nef,f14ff65c0c5ad648f00f41597a498a910d4c5a3872cdcea32d43de12c7d20425,z8,NIKON Z 8,11400,High Efficiency,8280,5520,24328192
ref-00219.nef,20332469983d115ff18ef19a163971412f4698bdfd8127af59cb2d07f2fc112c,z8,NIKON Z 8,110,High Efficiency,8280,5520,20809728
ref-00220.nef,ce5918e887f7219a8376949256887651c1449de3e52b0155b8bb1000b13e129e,z8,NIKON Z 8,64,High Efficiency,8280,5520,19875840
ref-00221.nef,e1e256f033040f5e9733c948c3b75601af8fcadf60008dee783f478232cd5647,z8,NIKON Z 8,64,High Efficiency,8280,5520,19366400
ref-00222.nef,e353725215b31a5d85cd0f7f64daed7b5635eb4c15e26f927f4e1d9fb0418b0f,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22507520
ref-00223.nef,ea8e10d947ac4cc4d8dee61f961d0a18e8ea57ba54df0c960611d38752736774,z8,NIKON Z 8,100,High Efficiency,8280,5520,19600384
ref-00224.nef,9537847066ef77b9c95d3539c993582dffa2938db8763084e3e69f2e8995f5a8,z8,NIKON Z 8,125,High Efficiency,8280,5520,19893760
ref-00225.nef,1dc634a56954933e29df907a7f904b4e01d0e45ef0bf62d2a06139869864b43c,z8,NIKON Z 8,1400,High Efficiency,8280,5520,21488640
ref-00226.nef,7ba4b2c06ccd69658af97a22d795e22c852fc1ce2a783e4b56afe3c35387bcf6,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22063616
ref-00227.nef,8cec81648f3bf2193bb4d0bf0fa9c6e88663622510bca8ee2bda607e176b3390,z8,NIKON Z 8,64,High Efficiency,8280,5520,19659264
ref-00228.nef,907f62b09f9f1b2de63ec9c3e029196ed9533274677a16fd948259e621e4c88a,z8,NIKON Z 8,64,High Efficiency,8280,5520,19196928
ref-00229.nef,0cd04b3c1a9c0fa9ea21251b4fc9f2591165b1d97e277e1a2b837a53287dfb47,z8,NIKON Z 8,64,High Efficiency,8280,5520,19918848
ref-00230.nef,91dd15a8b8e195abe43c4c870b2bb103ddc96c5ce8b0df9d74d264a6625eeed2,z8,NIKON Z 8,64,High Efficiency,8280,5520,19507712
ref-00231.nef,03435aa7c19058e37df52a25659b29bbb3f237ddcb1f05dee12267d887d3213a,z8,NIKON Z 8,250,High Efficiency,8280,5520,20786176
ref-00232.nef,b64de92d7e62e6032c2bc4c2fd091e8acad353eebb1621466e5d6eb47c60f08f,z8,NIKON Z 8,200,High Efficiency,8280,5520,20262912
ref-00233.nef,349552b147df38ec80da1a7791b61ebd70b0019ffd185b26ae094ff7145be733,z8,NIKON Z 8,90,High Efficiency,8280,5520,19711488
ref-00234.nef,427917cf5dbaec90c49d819c4aaadf4f589f647fbd39e9d97629272db5b45d63,z8,NIKON Z 8,64,High Efficiency,8280,5520,19525632
ref-00235.nef,d9163f0f67847e9bdd3e8c80bb522c9820bee7adfd3d94a25eb6f5b9e7faa38b,z8,NIKON Z 8,500,High Efficiency,8280,5520,21388800
ref-00236.nef,cfb5acfa2c9e34d16a5f94fbb6a8ab0e6da6309c4dcdb0da6ca87887e713b4a7,z8,NIKON Z 8,280,High Efficiency,8280,5520,20447744
ref-00237.nef,d27edc44f76723f7a78ffea98874773cbc0535cebc42b6c3c074c4db80835e8b,z8,NIKON Z 8,250,High Efficiency,8280,5520,20300288
ref-00238.nef,36ec150814c748f2673a644e3797e42057126635d4e50235911cead29cfe4fca,z8,NIKON Z 8,320,High Efficiency,8280,5520,20596736
ref-00239.nef,25905bdaf90821b812e58b4c7644292425076984e2f0a88586a2163403c5cc3e,z8,NIKON Z 8,250,High Efficiency,8280,5520,20322816
ref-00240.nef,4e248ae02d5cd09b347fd135508c8f29ff4862d7dd33dd4aceb6e0818286ef94,z8,NIKON Z 8,200,High Efficiency,8280,5520,20058112
ref-00241.nef,cef23f7ef55ed9b496077ca9a4dd23b6de691b6421809415d91e6749616d0c17,z8,NIKON Z 8,360,High Efficiency,8280,5520,20728320
ref-00242.nef,7b8e3f2826f603f792b4c22f9d2ae42d016563ccdabe46cd65580d700f2e28e2,z8,NIKON Z 8,280,High Efficiency,8280,5520,20836864
ref-00243.nef,f6d1494b303706700b10f1fdc37123bc7e1b900aaed7a00866204e91ffcec6f4,z8,NIKON Z 8,180,High Efficiency,8280,5520,20149760
ref-00244.nef,f62b495aaf41cb863df436454359fd26c5dcf6f80ce00bbbfebc9e092b731ea4,z8,NIKON Z 8,360,High Efficiency,8280,5520,20742656
ref-00245.nef,00f8689c2a931c2b04237e598d3a9e3b3ef327096be3e670d09bd6d7f20180bd,z8,NIKON Z 8,320,High Efficiency,8280,5520,21188096
ref-00246.nef,bf4cf8c76f6d3d301a8e38e6e152172d97f08b549ca2d26cae8d42e5a7fbfdc3,z8,NIKON Z 8,250,High Efficiency,8280,5520,20876800
ref-00247.nef,a90bc7ebc857e6eb4300a587d01e1f0b54ad87b509398a55687432d54a7a9908,z8,NIKON Z 8,200,High Efficiency,8280,5520,20071936
ref-00248.nef,c3da313cfa8e434d23548a2b18a739cb6cc70fe66766290205705d3ac643ff91,z8,NIKON Z 8,125,High Efficiency,8280,5520,20302848
ref-00249.nef,60a854595ddada7e0b5a4f4ecb18fbbbb9d5f6d8d9f6694a9d026946b085d5a5,z8,NIKON Z 8,250,High Efficiency,8280,5520,21204480
ref-00250.nef,42d76ecce04b635ab47606b408a1816d2ea0c7571cfcb5b833bf773f0ab193a6,z8,NIKON Z 8,110,High Efficiency,8280,5520,20188160
ref-00251.nef,6efba15cd52e765a5503d989e2ced49018d894a5532ead8f3a58de5cbee29ca4,z8,NIKON Z 8,180,High Efficiency,8280,5520,20850688
ref-00252.nef,09e606c27766b1cfe5cce7767caa57a11c2b243cff5764578244a7ddd6528502,z8,NIKON Z 8,80,High Efficiency,8280,5520,19469824
ref-00253.nef,d34989cf2a64af6c0b1f2722e05224090161d543ce2cde563f245d7c3b576d20,z8,NIKON Z 8,500,High Efficiency,8280,5520,21917696
ref-00254.nef,c99152142ee500fa7d0fa92fbe5f2dd46c8fd76063b8dc8ad71f2070d7108429,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22446592
ref-00255.nef,438565e82130780f288b9669e35919faac416439215b1855a6da8446c77ff43b,z8,NIKON Z 8,1250,High Efficiency,8280,5520,21761024
ref-00256.nef,8a2265893dd72f75f74d2e38804b7554bfe1c54f41f4ee7337bfdb8f97fc919c,z8,NIKON Z 8,640,High Efficiency,8280,5520,21384192
ref-00257.nef,a394ba0999306f6aa6ca30b50416ddcc014c43017b6850f1a0e40ad8311594c6,z8,NIKON Z 8,640,High Efficiency,8280,5520,20603392
ref-00258.nef,2707af789d566c935c2c1d71425ba357e0a7e2ee24b2ef84925eb93d178aa41e,z8,NIKON Z 8,500,High Efficiency,8280,5520,22057472
ref-00259.nef,65323b9a3c473a8adb231b416f14701a47d2d0854093b771c674348f286e983b,z8,NIKON Z 8,560,High Efficiency,8280,5520,22125056
ref-00260.nef,8193078e692786048973275ef39d22be7010bc5e5ec8aa1432b3c5368017a3c8,z8,NIKON Z 8,2200,High Efficiency,8280,5520,23026688
ref-00261.nef,04a71217f36457471e99c732958e0c22e767bbaf0cefaad42325ba61931367ec,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22883840
ref-00262.nef,75774ac1c171455910ba5dcef1d5908d10d226a20e5c5453b9fb91deb6cd40cc,z8,NIKON Z 8,140,High Efficiency,8280,5520,20615168
ref-00263.nef,64572408546813044d9dee24a351e810482c779a5413a48ef25fd965d9999d2b,z8,NIKON Z 8,180,High Efficiency,8280,5520,20255232
ref-00264.nef,f9a5f2db9b76f0faecd0cc5ea0a38d2f06b2cecdb5f457337e0692e65151edf2,z8,NIKON Z 8,160,High Efficiency,8280,5520,20344832
ref-00265.nef,3936437697c773040e73dd7323f2a8d36b0cdbbe99958ee30f251dea057ec201,z8,NIKON Z 8,160,High Efficiency,8280,5520,20476416
ref-00266.nef,9e6e3611bfb7c6c0734ad80dcbd7abec962877f376b29e4a849a9c8a40a4e4fe,z8,NIKON Z 8,220,High Efficiency,8280,5520,20588032
ref-00267.nef,49a47855a28b485812c11aeed882f663556a80bbd1a0071a23bae254e4c9e3e2,z8,NIKON Z 8,250,High Efficiency,8280,5520,20007424
ref-00268.nef,106d1e7ee9ddd677ee3223859e944eb835c659321227e624e4f9b857f68451cc,z8,NIKON Z 8,500,High Efficiency,8280,5520,21085184
ref-00269.nef,c78f61ffefaa77b590070371e2154d168b86b47e49d822cba0298c33cd0e16fd,z8,NIKON Z 8,250,High Efficiency,8280,5520,20136960
ref-00270.nef,e2a54d4c08545961e3362458389f693a4e299e078cea88148d2255116ab131a1,z8,NIKON Z 8,500,High Efficiency,8280,5520,21766144
ref-00271.nef,ac97a88d6a942070b2ee77a92ded7af83cfb7b2e50a2bed4c330c98f0d47873a,z8,NIKON Z 8,1100,High Efficiency,8280,5520,22253056
ref-00272.nef,709d880dd1a3a2af61277183b1288c5c87f0a9c36614b989830cb59fb37847c7,z8,NIKON Z 8,320,High Efficiency,8280,5520,20473344
ref-00273.nef,0a81e20db9a1ff3b1675ff294927c40d338bcdf5c45bdf482b58f1b16d1cf105,z8,NIKON Z 8,220,High Efficiency,8280,5520,20024832
ref-00274.nef,483b4cd3d680792d167724fb0aec3599d4843fa301a0acc9bff5a7ac6b26ba16,z8,NIKON Z 8,220,High Efficiency,8280,5520,20178944
ref-00275.nef,b4b8055fc3c3c8f8ee476918c07235c01429492e614a31f414e6ad69b0bb20c6,z8,NIKON Z 8,320,High Efficiency,8280,5520,21035008
ref-00276.nef,c2fdbba89cae1affe99fb5442ae8a855073e8deca6bb8ec7a0b3d10d77b86760,z8,NIKON Z 8,1600,High Efficiency,8280,5520,21777920
ref-00277.nef,5c7f1a8b83f0f38ec2b6ce2598d5386f98af4ed4203db69a92edc32d1fbc6b92,z8,NIKON Z 8,1600,High Efficiency,8280,5520,21852672
ref-00278.nef,307afa8b2f2b51cfced53324df22d02618ca00025471fed9bc125f9d00a6d11d,z8,NIKON Z 8,560,High Efficiency,8280,5520,20510720
ref-00279.nef,edb71a33343cc4c13d08d5ba985b1622655e027ab3f8907b52949313e93e3f7c,z8,NIKON Z 8,640,High Efficiency,8280,5520,21246976
ref-00280.nef,ed2737ff01fff49d549162aa6e90a001d52a2e4de464ff8ca7ae11e72af17569,z8,NIKON Z 8,800,High Efficiency,8280,5520,21732864
ref-00281.nef,f2712f124a70b7cf2f3d85414c3c9ebbfe55954134655caf787059b022f04b1a,z8,NIKON Z 8,720,High Efficiency,8280,5520,21147648
ref-00282.nef,d86d8ec3f34eea24ce4df3f02818bf29c0fb187fa2bdd8aa7922f998724375a6,z8,NIKON Z 8,500,High Efficiency,8280,5520,20820480
ref-00283.nef,309967ba8e8f2b51728d0d2b013e907c1641372f17d0937062148b5ee532e129,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21950976
ref-00284.nef,58bc87b816799559eb3640cb58a8683358cb2483f2b363646a7792ad7382bd03,z8,NIKON Z 8,360,High Efficiency,8280,5520,20575744
ref-00285.nef,23f06ab9fcbcc0d5e3ded3943ced093c95d6aee3d2255f3bbfbaca0fbb23fd62,z8,NIKON Z 8,360,High Efficiency,8280,5520,20573184
ref-00286.nef,1a32f34559bf90fe4cbb05b3bb3300082194b97263d9e6dfd470f84c7af45d6f,z8,NIKON Z 8,900,High Efficiency,8280,5520,21956096
ref-00287.nef,e4615f08b5ac01062e65b2b3caf875f131e554d728c072a1b10f1b8afe44c490,z8,NIKON Z 8,500,High Efficiency,8280,5520,20192256
ref-00288.nef,c073354a8151c84b647904705a8f3fbf0b45bbb67c630ab486447497c6e5534a,z8,NIKON Z 8,250,High Efficiency,8280,5520,19395072
ref-00289.nef,49cc6d2556cac5d2495584b40d8e09935385e366f2cb259b1b51e37605876264,z8,NIKON Z 8,720,High Efficiency,8280,5520,19946496
ref-00290.nef,65dda349750bc62500433c0fd13156dd084028ccd19a4345edbccdb7fdda07ca,z8,NIKON Z 8,2800,High Efficiency,8280,5520,21576192
ref-00291.nef,88c7c4447933c15bdbc24d40aeaed92b1d916b310d7758815d8120944d439b14,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23773696
ref-00292.nef,c6f7a7a212bd41f9a94a9e2a17e535f9f96d37352377b5192c0f247b7875473f,z8,NIKON Z 8,4000,High Efficiency,8280,5520,23788544
ref-00293.nef,41eb625630e229bec5859ab603eeeedbb9173f37e1e262ea79d819eef0ba469c,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23757312
ref-00294.nef,7c6f5b3a819c45f182b39682b8644939a5498f0417e5c566a8081cbad954fff2,z8,NIKON Z 8,7200,High Efficiency,8280,5520,24506368
ref-00295.nef,3fee69ecc71ffeb4d72bcefedde565af8c26cda6924a784c45e219e407212709,z8,NIKON Z 8,3600,High Efficiency,8280,5520,23064064
ref-00296.nef,f38343e40d10ac01c474378f97f5f6e1d9a4d917fd2797006c9fcc4065287f30,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23004160
ref-00297.nef,33c6f5f3ec735e2c6bfc31f7dfe459386ce523f465b743ef44a43cbee7e6f75d,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23154688
ref-00298.nef,16ab53fe478cbfa1955ba00646299741ab74241ad41fc0ca46d096267336cd62,z8,NIKON Z 8,7200,High Efficiency,8280,5520,24051200
ref-00299.nef,2f26073d52f798a97fa52911ba76db89ba386ca2059d50170a6a311b3784f01c,z8,NIKON Z 8,2800,High Efficiency,8280,5520,21815296
ref-00300.nef,4ef31d1fa9514b2aa51ec80b0d60177ed868fb40451cbdf1ab5cad33b1281e68,z8,NIKON Z 8,3600,High Efficiency,8280,5520,22199296
ref-00301.nef,e9d3168d7cbf645bee63fc109ffd0f18a0066d5faad3d9e2b904cbe551303649,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22232576
ref-00302.nef,8498b2f8ec41046dac4172dc542fd7ad9ffab2bf6eacd0787c6d61a8b00d3868,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22909440
ref-00303.nef,e0dc2d362d2b7f097fcf96627530307747a51be99edf067a9e64d6f9a836a908,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23251968
ref-00304.nef,e0109b0ba7432d9fe335ea1680387ee2483a9f737d416216509ecb433564ef25,z8,NIKON Z 8,8000,High Efficiency,8280,5520,24415232
ref-00305.nef,aa58da7d76b7d3b5856939aa191d4f3cc78b35abcf342c9484a66392c1ee2399,z8,NIKON Z 8,5600,High Efficiency,8280,5520,24152576
ref-00306.nef,f7788981190e61ea1cbd52ffffc2e5dee2b5d8c27528f97d821fe7e2afcfb1c0,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23755264
ref-00307.nef,c6a999955b98487bfec78df560223f804c92de1b169142d98ded38687f535a04,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23759360
ref-00308.nef,6783649736ce78a73e15deae93a8ccb30a4371207f083aaea94378afa537b6ba,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23722496
ref-00309.nef,11b0d80fc8bc2f27105a35384dc09b8437c14a971c87997eee1d47fa77e8a943,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23811072
ref-00310.nef,6bd79c902b80b76d2f07bbc2456db296371aed0a7b2b0ef3aaa5fc5fe85927e3,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23754752
ref-00311.nef,a21befea4d24c1e6460f955ed112ff57981b3b7cc3d96c8c408837befaaa2473,z8,NIKON Z 8,20000,High Efficiency,8280,5520,25343488
ref-00312.nef,c585344ef0ad1af698ba59843b9d74967f8be73ead86dc2c09f02e6eca1ad3b2,z8,NIKON Z 8,18000,High Efficiency,8280,5520,24949760
ref-00313.nef,9c11692dd1e53a458661059fb0bd8b6d6253b9e29f09bd2836eb49ced913c52e,z8,NIKON Z 8,25600,High Efficiency,8280,5520,25711616
ref-00314.nef,a0120651d191c771a6ed341bb3d5a30034746cc5ce2e39567fb62d986d1ba147,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23746560
ref-00315.nef,5afdc335382ada180c3f21a482cf187879dba949ce55d57bb261b4f2dba15106,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23793152
ref-00316.nef,9722507bb1952345472434cd50e31adf9b95ca40769ada61e4da571da8219b9a,z8,NIKON Z 8,12800,High Efficiency,8280,5520,23854592
ref-00317.nef,209d2534f11176018bd107f68d0793feaf05849d7667292ee25be6fd18877581,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23747072
ref-00318.nef,085e0b0c3b6d474f1c67c91ca3936d6d91e0ccdde26f129b36fa13886dc818b2,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23724032
ref-00319.nef,9bfc97adc4baba06d315775a105cb7ddbfbdec7bb64363b1770ac14d8868b2d7,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23694848
ref-00320.nef,be3573711771b94cd6c357a421deeb95dd7cdf8a61d699bcfaced827631cfaf1,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22912512
ref-00321.nef,85fd9d6420b83e5afc501e10846b00b42f32bbd58c544c3fdba02fb97e2ba60f,z8,NIKON Z 8,64,High Efficiency,8280,5520,20050432
ref-00322.nef,12f68f7506514bc2c07839578f4f12450b2851b0cf879ca6edf5b63c58f00f7e,z8,NIKON Z 8,64,High Efficiency,8280,5520,20277248
ref-00323.nef,49d559b66e99e4daeb146415a5a7d403e0edf6a56e5e5145f20ee65d288c7f1a,z8,NIKON Z 8,72,High Efficiency,8280,5520,20457472
ref-00324.nef,17906db45b7c3221f5e9644a7a76c39d6cfc36b20d31e230da280fb827f83f1e,z8,NIKON Z 8,2800,High Efficiency,8280,5520,23526400
ref-00325.nef,93aea32fc50d07c247725ba6a42a3cf2e9e88758d6932f41e8afa80e6c32ef7e,z8,NIKON Z 8,4000,High Efficiency,8280,5520,23588864
ref-00326.nef,4bd704044ad761bc40d2d2aeeea67d1750c94647943c87573a99c7ce2d73d4f5,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23710208
ref-00327.nef,6cdaf480588b029d8c5d8d9d28dc71ab4d7964f1e56064dd7ec24442f4547a28,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23646720
ref-00328.nef,0dda4bb4e5d57b152c5292cbe94a6dac6e96d3b30768d2291e9c7f64583fa975,z8,NIKON Z 8,4500,High Efficiency,8280,5520,22881792
ref-00329.nef,1a3ec3d1e76596b84d343c8e3699ca2cb8a18dee7329388e963a3d4d9cb7542b,z8,NIKON Z 8,3600,High Efficiency,8280,5520,22107648
ref-00330.nef,f05d448f873d609b8b609b77ca2276da004c4d2576aa84168068212301b65683,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23724032
ref-00331.nef,f1d3f055b5dc93c420683b49224eafb4a803360fcdb6b13d4a3a37e12051979a,z8,NIKON Z 8,25600,High Efficiency,8280,5520,24296448
